_id|source_title|source_filename|source_url|section_title|passage_text
245|YOUR MONEY, YOUR GOALS: A financial empowerment toolkit|cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|https://www.consumerfinance.gov/documents/8956/cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|MODULE 6: .  Dealing with Debt|You may want to discuss your debt issue with a lawyer. Visit consumerfinance. gov/askcfpb/1433. to find a lawyer in your area. What to do Review the questions to ask if a debt collector calls. Fill out the template to request more information from the debt collector. Carefully review and check the box next to the information you're requesting. If the debt isn't yours, fill out the second letter template to dispute the debt. A step further Find other letter templates for contacting debt collectors at consumerfinance. gov/consumer-tools/debt-collection. You can be prepared to ask questions When debt collectors call. If you're contacted by a debt collector, ;ask them these questions and write down their answers.
246|YOUR MONEY, YOUR GOALS: A financial empowerment toolkit|cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|https://www.consumerfinance.gov/documents/8956/cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|MODULE 6: .  Dealing with Debt|To request more information about the; debt, fill out and send the first template to the debt collector. Don't forget to check the boxes next to the information you're requesting. If the debt isn't yours, fill out and send the; second template to dispute the debt. Be cautious and keep records.  You don't have to share private information (like bank accounts) no matter what debt collectors say. Write down all dates, times, and detailed notes of what's said for each call.  Save everything debt collectors send and make copies of anything before you send it (don't send originals). WHAT TO SAY TO A DEBT COLLECTOR NOTES.
247|YOUR MONEY, YOUR GOALS: A financial empowerment toolkit|cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|https://www.consumerfinance.gov/documents/8956/cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|MODULE 6: .  Dealing with Debt|What is your (the debt collector's) name and address? What is the original creditor's name and address? What is the account number? What is the amount owed? What date did the account become delinquent? What date did you (the debt collector) obtain the debt? What was the amount of debt when you (the debt collector) obtained it? On what date will the debt's statute of limitations (the time you can no longer be sued for the debt) expire? If you don't believe you owe the debt or you already paid it: Please provide documentation proving I'm required to pay. Please provide me with a copy of the last bill.
248|YOUR MONEY, YOUR GOALS: A financial empowerment toolkit|cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|https://www.consumerfinance.gov/documents/8956/cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|MODULE 6: .  Dealing with Debt|Resolve issues with debt collectors. If the debt is not legitimate (if it's not yours or you already paid it), don't delay in disputing it. Use the second letter template to send the debt collector a letter disputing the debt immediately. You may lose your ability to dispute the debt if you wait. If the claim is legitimate, don't despair. At least now you know what you're dealing with. You still have options, depending on your financial situation and what you want to do with the debt. Negotiate a payment plan that will give you more time to pay down your debt. See consumerfinance. gov/askcfpb/1447 for more information. Pay the debt in full and move on. Try to settle with the debt collector on a total amount of what you're willing to pay that will fully resolve the account. You can do this yourself by contacting the collector.
249|YOUR MONEY, YOUR GOALS: A financial empowerment toolkit|cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|https://www.consumerfinance.gov/documents/8956/cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|MODULE 6: .  Dealing with Debt|If you're sued by a debt collector, be sure to respond to court  documents. If you don't respond to court documents, or if you don't show up for a court hearing, the court will usually issue a money judgment against you. You may want a lawyer to advise or represent you at the hearing. To find a lawyer in your state to discuss debt collection with, visit consumerfinance. gov/askcfpb/1433. I am responding to your contact about a debt you are trying to collect. Please supply the information I have marked so that I can be fully informed. I have asked for this information because I have some questions. I need to hear am not put at any disadvantage, in the meantime please treat this debt as being in dispute and under discussion between us.
250|YOUR MONEY, YOUR GOALS: A financial empowerment toolkit|cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|https://www.consumerfinance.gov/documents/8956/cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|MODULE 6: .  Dealing with Debt|In addition to providing the information requested below, please let me know whether you are prepared to accept less than the balance you are claiming is owed. If so, please tell me in writing your offer with the amount you will accept to fully resolve the account. Thank you for your cooperation. Sincerely, Name About the debt you're trying to collect. Today's date. Name and return address. You contacted me on this date. You contacted me by. Phone Mail Debt collector's name and address. Account number for the debt. Any other information given to me. Please supply the information I have marked so that I can be fully informed.
251|YOUR MONEY, YOUR GOALS: A financial empowerment toolkit|cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|https://www.consumerfinance.gov/documents/8956/cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|MODULE 6: .  Dealing with Debt|WHY YOU THINK I OWE THE DEBT AND TO WHOM I OWE IT, INCLUDING: The name and address of the creditor to whom the debt is currently owed, the account number used by that creditor, and the amount owed. If this debt started with a different creditor, provide the name and address of the original creditor, the account number used by that creditor, and the amount owed to that creditor at the time it was transferred. When you identify the original creditor, please provide any other name by which I might know them, if that is different from the official name. In addition, tell me when the current creditor obtained the debt and who the current creditor obtained it from.
252|YOUR MONEY, YOUR GOALS: A financial empowerment toolkit|cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|https://www.consumerfinance.gov/documents/8956/cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|MODULE 6: .  Dealing with Debt|Provide verification and documentation that there is a valid basis for claiming that I am required to pay the debt to the current creditor. For example, can you provide a copy of the written agreement that created my original requirement to pay? If you are asking that I pay a debt that somebody else is or was required to pay, identify that person. Provide verification and documentation about why this is a debt that I am required to pay. THE AMOUNT AND AGE OF THE DEBT, INCLUDING: A copy of the last billing statement sent to me by the original creditor.
253|YOUR MONEY, YOUR GOALS: A financial empowerment toolkit|cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|https://www.consumerfinance.gov/documents/8956/cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|MODULE 6: .  Dealing with Debt|State the amount of the debt when you obtained it, and when that was. If there have been any additional interest, fees or charges added since the last billing statement from the original creditor, provide an itemization showing the dates and amount of each added amount. In addition, explain how the added interest, fees or other charges are expressly authorized by the agreement creating the debt or are permitted by law. If there have been any payments or other reductions since the last billing statement from the original creditor, provide an itemization showing the dates and amount of each of them.
254|YOUR MONEY, YOUR GOALS: A financial empowerment toolkit|cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|https://www.consumerfinance.gov/documents/8956/cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|MODULE 6: .  Dealing with Debt|If there have been any other changes or adjustments since the last billing statement from the original creditor, please provide full verification and documentation of the amount you are trying to collect. Explain how that amount was calculated. In addition, explain how the other changes or adjustments are expressly authorized by the agreement creating the debt or permitted by law. Tell me when the creditor claims this debt became due and when it became delinquent. Identify the date of the last payment made on this account. Have you made a determination that this debt is within the statute of limitations applicable to it? Tell me when you think the statute of limitations expires for this debt, and how you determined that.
255|YOUR MONEY, YOUR GOALS: A financial empowerment toolkit|cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|https://www.consumerfinance.gov/documents/8956/cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|MODULE 6: .  Dealing with Debt|DETAILS ABOUT YOUR AUTHORIT Y TO COLLECT THIS DEBT. I would like more information about your firm before I discuss the debt with you. Does your firm have a debt collection license from my state? If not, say why not. If so, provide the date of the license, the name on the license, the license number, and the name, address and telephone number of the state agency issuing the license. If you are contacting me from a place outside my state, does your firm have a debt collection license from that place? If so, provide the date of the license, the name on the license, the license number, and the name, address and telephone number of the state agency issuing the license.
256|YOUR MONEY, YOUR GOALS: A financial empowerment toolkit|cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|https://www.consumerfinance.gov/documents/8956/cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|MODULE 6: .  Dealing with Debt|I am responding to your contact about collecting a debt. I do not have any responsibility for the debt you're trying to collect. If you have good reason to believe that I am responsible for this debt, mail me the documents that make you believe that. Stop all other communication with me and with this address, and record that I dispute having any obligation for this debt. If you stop your collection of this debt, and forward or return it to another company, please indicate to them that it is disputed. If you report it to a credit bureau (or have already done so), also report that the debt is disputed.
257|YOUR MONEY, YOUR GOALS: A financial empowerment toolkit|cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|https://www.consumerfinance.gov/documents/8956/cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|MODULE 6: .  Dealing with Debt|Thank you for your cooperation. Sincerely, Name About the debt you're trying to collect. Today's date. Name and return address. You contacted me on this date. You contacted me by. Phone Mail Debt collector's name and address. Account number for the debt. Any other information given to me. Whether you're about to receive a medical procedure or are having trouble paying your medical bills, there are things you can do to help keep medical debt in check. Preparing for medical bills. You should know what your insurance covers and what it doesn't. Ask your insurer what it will cover and the cost before getting a procedure or test done. If something isn't covered, ask if there are alternatives that are covered. This helps you avoid medical debt by reducing your out-of-pocket cost upfront.
258|YOUR MONEY, YOUR GOALS: A financial empowerment toolkit|cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|https://www.consumerfinance.gov/documents/8956/cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|MODULE 6: .  Dealing with Debt|Prepare an organized record of all your medical bills and explanation of benefits (EOB) from your insurance company (these are usually mailed to you with a line-by-line explanation of costs, what insurance covered, and what you may  owe). If you need to dispute a bill, send a written notice to the provider and include a copy of all relevant documents, such as records from doctors' offices or credit card statements. Do not send original documents. Check each bill carefully before you pay it. If you don't recognize the provider, check the date of service to see if you had a medical treatment on that day. Some providers who bill you directly may be associated with a hospital where you were treated, so you may not know you were receiving services from them at the time of treatment.
259|YOUR MONEY, YOUR GOALS: A financial empowerment toolkit|cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|https://www.consumerfinance.gov/documents/8956/cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|MODULE 6: .  Dealing with Debt|For more complicated procedures, ask for an itemized bill from the provider in order to check how much you were charged for each service. Ask questions if something seems higha dose of Tylenol shouldn't cost $1,000, for example. Sometimes a simple typing mistake or mis-categorization can result in a large error on your bill. Disputing medical bills. Hospitals or doctor's offices may negotiate the amount of the bill with you. The total may be reduced if you pay the whole amount upfront. You can also try asking for the rate that people with insurance get or if they offer a cash or prompt payment discount. The provider or hospital might also offer a plan that lets you pay off the debt in installments, with little or no interest. It doesn't hurt to ask what options there are if you expect that you won't be able to afford the bill.
260|YOUR MONEY, YOUR GOALS: A financial empowerment toolkit|cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|https://www.consumerfinance.gov/documents/8956/cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|MODULE 6: .  Dealing with Debt|Get your repayment plan agreement in writing and request the following terms: No interest on the debt Monthly statements showing the amount paid and the outstanding balance; That the debt servicing stays with the healthcare provider and not be turned over to a third-party collection agency An agreement that you don't have to make full payment right away if you're late or miss a payment on your plan. First verify that you owe the amount on the bill. Check that the amount that insurance is covering is correct, and pay the bill right away or negotiate repayment if you can't afford to pay the entire bill all at once. If you delay payment and it ends up in collections, it can have a negative affect on your credit scores.
261|YOUR MONEY, YOUR GOALS: A financial empowerment toolkit|cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|https://www.consumerfinance.gov/documents/8956/cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|MODULE 6: .  Dealing with Debt|"If you don't owe the bill or the amount is incorrect, dispute it as soon as possible. Bill disputes can take a while to clear up, and in the meantime the bill is still owed and could be subject to late fees or interest. Paying medical bills. Many hospitals have financial assistance programs, which may be called ""charity care,"" if you're unable to pay your bill. Ask your provider if they offer any kind of assistance before you get treatmentsor immediately afterwards. There may be a time period to sign up for these kinds of programs, so check the deadlines for enrollment beforehand."
262|YOUR MONEY, YOUR GOALS: A financial empowerment toolkit|cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|https://www.consumerfinance.gov/documents/8956/cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|MODULE 6: .  Dealing with Debt|If you aren't able to pay your medical bill, ask your provider for a payment plan with little or no interest before paying the bill with a credit card. Once you've paid with a credit card, you'll no longer be eligible for a payment plan. Putting large medical charges on your credit card is risky, especially if you don't have the money to pay off the card immediately. You can end up paying interest on that medical debt. Also, your medical debt will look like credit card debt to creditors, who might weigh that differently when considering a loan application.
264|YOUR MONEY, YOUR GOALS: A financial empowerment toolkit|cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|https://www.consumerfinance.gov/documents/8956/cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|MODULE 7: .  Understanding Credit Reports and Scores|". Understanding Credit Reports and Scores Building a positive credit history (which is measured through credit reports and scores) can help you when getting a job or approval for housing or a loan. At a glance This module explains the importance of credit reports and scores and reviews ways to improve and maintain your credit history. Disputing errors on your credit reports. Introduction The concept of ""credit"" can be complicated. People sometimes confuse the words debt and credit because they both have to do with borrowing money. A simplified way to tell them apart is to think of credit as the ability to borrow money and repay it later, while debt is the money that you have to repay when you've used credit. You can have credit available to use without having debt. For example, you may have a credit card that is paid offmeaning you have credit available to use but don't owe any debt."
266|YOUR MONEY, YOUR GOALS: A financial empowerment toolkit|cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|https://www.consumerfinance.gov/documents/8956/cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|MODULE 7: .  Understanding Credit Reports and Scores|"When you take out a credit card or other loan, you create (or add to) your credit history. Sometimes when people talk about their financial situation, they say they have ""good credit"" or ""bad credit."" This usually refers to their credit history. Credit reporting companies gather information from your credit history into a credit report. A credit report may show some of your bill payment history, along with some public record information and a record of how often you have applied for credit. A credit report may also show how much available credit you have, how much of your available credit you're using, whether you have made your payments on time, and whether debt collectors have reported that they're attempting to collect debt that you owe."
267|YOUR MONEY, YOUR GOALS: A financial empowerment toolkit|cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|https://www.consumerfinance.gov/documents/8956/cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|MODULE 7: .  Understanding Credit Reports and Scores|The information in your credit report is used to create credit scores. Many lenders use credit scores to decide how much money they can lend you and how much interest to charge. In general, the higher your credit score, the better the loan terms may be. Why do credit reports and scores matter? Some people say credit reports and scores don't matter to them because they don't plan to get a loan. But the information in your credit reports is also used to make other kinds of decisions about you. A poor credit history can make it difficult for you to: Get a job Get and keep a security clearance for a job, including a military position; Get an apartment Get insurance coverage; Pay lower deposits on utilities and get better terms on cell phone plans Get a credit card; Improve your credit score (because the information used to calculate your scores comes from your credit history)
268|YOUR MONEY, YOUR GOALS: A financial empowerment toolkit|cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|https://www.consumerfinance.gov/documents/8956/cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|MODULE 7: .  Understanding Credit Reports and Scores|"Having a poor credit history or low credit scores can create obstacles for you, such as costing you more money in terms of the price you will pay for loans, credit cards, and other services. One reason it's important to pay bills on time is to create a positive credit history and boost your credit scores. You also need to pay attention to what's in your. credit reports. Since credit scores are calculated based on the information in the reports, take the time at least once a year to make sure the information in your reports is accurate. You can do this for free. Use the ""Requesting your free credit reports"" tool in this module to get started."
269|YOUR MONEY, YOUR GOALS: A financial empowerment toolkit|cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|https://www.consumerfinance.gov/documents/8956/cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|MODULE 7: .  Understanding Credit Reports and Scores|"Credit reports. WHAT'S IN A CREDIT REPORT? Credit reporting companies collect information about you from many sources, including ""furnishers."" Furnishers are people or companies that provide information about your credit, banking, payment history, and other behavior. Each of the three nationwide credit reporting companiesEquifax, Experian, and TransUnioncollects information about you to make their own credit report. So if you have credit, you will likely have more than one credit report. It's important to make sure that the information listed about you is accurate with all three companies. Sometimes information about you isn't reported to every credit reporting company, causing differences among your reports."
270|YOUR MONEY, YOUR GOALS: A financial empowerment toolkit|cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|https://www.consumerfinance.gov/documents/8956/cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|MODULE 7: .  Understanding Credit Reports and Scores|HOW IS MY CREDIT REPORT USED? Lenders use credit reports to help them decide whether to loan you money and what interest rates they'll offer you. They also use your credit reports to determine whether you still meet the terms of an existing credit account. Other businesses might use your credit reports to determine whether to offer you insurance; approve you to rent a house or apartment; or provide you with cable TV, Internet, utility service, or a cell phone plan. If you agree to let an employer look at your credit report, it could also be used to make employment decisions about you.
271|YOUR MONEY, YOUR GOALS: A financial empowerment toolkit|cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|https://www.consumerfinance.gov/documents/8956/cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|MODULE 7: .  Understanding Credit Reports and Scores|"Remove your name from mailed pre-screened credit offers by opting out at (888) 567-8688 or online at optoutprescreen. com. Choose the ""5-year"" removal option to prevent pre-screened offers from falling into other people's hands for five years  or make a request by mail if you want to opt out permanently. Negative information on your credit report. Negative information, like a history of late payments or bankruptcy, can affect your ability to get credit and affect the terms of the loan offers you get. Usually this kind of negative information can appear on your credit report only for a specified period of timeseven years for most items."
272|YOUR MONEY, YOUR GOALS: A financial empowerment toolkit|cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|https://www.consumerfinance.gov/documents/8956/cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|MODULE 7: .  Understanding Credit Reports and Scores|A bankruptcy can stay on your credit report for up to 10 years. For civil suits and judgments, such as back child support payments, the information can appear on your credit report for seven years or until the statute of limitations has expired, whichever is longer. Positive information, like a history of on-time payments, can stay on your credit report forever. While there are usually time limits on how long negative information can appear on your credit report, most consumer reporting companies are allowed to keep negative information about you in their files forever. They do this because there is no time limit on information (positive or negative) that a consumer reporting company may include in your credit report when you are applying for: Credit of $150, or more; Life insurance with a face value of $150, or more A job with an annual salary of $75, or more.
273|YOUR MONEY, YOUR GOALS: A financial empowerment toolkit|cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|https://www.consumerfinance.gov/documents/8956/cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|MODULE 7: .  Understanding Credit Reports and Scores|Each of the three nationwide credit reporting companies presents information in a slightly different way. This is an example of a credit report that highlights the key sections you'll find in all three companies' credit reports. It's an example credit report and isn't based on the format of any one specific credit reporting company. Each company's format varies in layout, look, and level of detail reported. Header/Identifying information. File number: 12345678 Date issued: 9/30/2017. Personal information. Name: Miguel Smith SSN: XXX-XX-1234. Other names: Miguel S Smith Miguel Simon Smith Date of birth: 12-1-1980. Telephone number: 555-555-1000. Addresses reported: First Street, Littletown, MI 09876 13476 Avenue A, Big City, WI 43526.
274|YOUR MONEY, YOUR GOALS: A financial empowerment toolkit|cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|https://www.consumerfinance.gov/documents/8956/cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|MODULE 7: .  Understanding Credit Reports and Scores|Employment data reported. Employer name: Riviera Restaurants Position: Manager Date reported: 3/2013 Hired: 11/2010 Employer: Freer Chiropractic College Date reported: 6/2008 Position: Food services Hired: 3/2008 INCLUDES: Name Current address; Social Security number Date and place of birth; Employment history (this may not include. all past jobs, but what's listed should be accurate) DOESN'T INCLUDE: Information such as race or ethnicity. Public record information. Public records Big City Wisconsin Court Docket# 200900001467 C St, NE, Big City, WI 43528. Date filed: 8/3/2019 Amount: $11, Type: Chapter 7 Bankruptcy Responsibility: Individual Big City Municipal Court Docket #200700056712 Fourth Street, SW, Big City, WI 43530.
275|YOUR MONEY, YOUR GOALS: A financial empowerment toolkit|cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|https://www.consumerfinance.gov/documents/8956/cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|MODULE 7: .  Understanding Credit Reports and Scores|Date filed: 4/14/2017 Amount: $4, Type: Civil Judgment Responsibility: Individual Plaintiff: Bank of Big City Plaintiff attorney: Lisa Perry. Collections Reliable collections ( Account #3629. Original creditor: ABC Megastore Amount placed: $2, Opened: 7/2/2018 Account type: Open. Balance: $1, Responsibility: Individual INCLUDES: Financial public records such as consumer bankruptcies, judgments, state and federal tax liens. DOESN'T INCLUDE: Records of arrests or convictions (specialty consumer reports, such as employment background screenings, often include arrests and convictions); Marriage records or adoptions Civil suits that haven't resulted in judgments. TERMS IN THIS SECTION: Chapter 7 bankruptcy Chapter 13 bankruptcy; Discharge. The three nationwide credit reporting companies are required to ensure that new and existing public record information that they use comes from sources that include specific information about you. This includes your name, address, and either your Social Security number or date of birth. This is to help keep the information accurate. The credit reporting companies update this every 90 days.
276|YOUR MONEY, YOUR GOALS: A financial empowerment toolkit|cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|https://www.consumerfinance.gov/documents/8956/cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|MODULE 7: .  Understanding Credit Reports and Scores|Collection agency account information. Public records Big City Wisconsin Court Docket# 200900001467 C St, NE, Big City, WI 43528. Date filed: 8/3/2019 Amount: $11, Type: Chapter 7 Bankruptcy Responsibility: Individual Big City Municipal Court Docket #200700056712 Fourth Street, SW, Big City, WI 43530. Date filed: 4/14/2017 Amount: $4, Type: Civil Judgment Responsibility: Individual Plaintiff: Bank of Big City Plaintiff attorney: Lisa Perry. Collections Reliable collections ( Account #3629. Original creditor: ABC Megastore Amount placed: $2, Opened: 7/2/2018 Account type: Open. Balance: $1, Responsibility: Individual INCLUDES: Any accounts with a collection agency; The status of those accounts (both past. and present) TERMS IN THIS SECTION: Charge off;  Default Delinquent;  Payment status.
277|YOUR MONEY, YOUR GOALS: A financial empowerment toolkit|cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|https://www.consumerfinance.gov/documents/8956/cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|MODULE 7: .  Understanding Credit Reports and Scores|Account information. Account information. Littletown Bank ( Account #2010004637 Balance: $14, Pay status: 30 days past due. Date updated: 8/31/2019 Account type: Automobile. High balance: $16, Responsibility: Individual. Past due: $395 Date opened: 2/5/2019. Terms: $395/month 48 months Payment received: $349. Account type: Automobile Last payment made: 7/5/2019. 8/5/19 7/5/19 6/5/19 5/5/19 4/5/19 3/5/19. Balance $14, $14, $14, $15, $15, $15, Scheduled payment $395 $395 $395 $395 $395 $395. Amount Paid $0 $395 $395 $395 $395 $395 Past Due $395 $0 $0 $0 $0 $0 INCLUDES: Open accounts you currently have and closed accounts you had before; Company name and account number Date opened; Last activity Type of account and status; Whether you're a co-signer, authorized user,
278|YOUR MONEY, YOUR GOALS: A financial empowerment toolkit|cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|https://www.consumerfinance.gov/documents/8956/cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|MODULE 7: .  Understanding Credit Reports and Scores|"or guarantor Date closed, if the account is no longer open; Credit limit The date information was reported to the. credit reporting companies; Amount currently owed and, if you're late with payments, the balance due (known as ""items as of date"") Whether you owe a past due amount and the number of payments 30, 60, and 90 days late; Whether the account was charged off or deemed so delinquent that the creditor thinks it's unlikely they'll be able to collect the debt. TERMS IN THIS SECTION: Charge off; Default Delinquent; Payment status. Account information. Bank of Wisconsin ( Account # Balance: $4, Pay status: Paid or paying as agreed."
279|YOUR MONEY, YOUR GOALS: A financial empowerment toolkit|cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|https://www.consumerfinance.gov/documents/8956/cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|MODULE 7: .  Understanding Credit Reports and Scores|Date updated: 8/31/2019 Account type: Revolving: credit card. High balance: $9, Responsibility: Individual. Credit limit: $10, Past due: $0. Date opened: 6/1/2008. 8/2019 7/2019 6/2019 5/2019 4/2019 3/2019 2/2019. Balance $4, $4, $4, $4, $4, $4, $4, Scheduled payment $122 $123 $124 $125 $127 $289 $130. Amount Paid $122 $123 $124 $125 $127 $289 $0 Past Due $0 $0 $0 $0 $0 $0 $130 Rating OK OK OK OK OK OK 30. 1/2019 12/2018 11/2018 10/2018 9/2018 8/2018 7/2018. Balance $4, $4, $4, $4, $4, $4, $4, Scheduled payment $130 $132 $133 $135 $136 $137 $139. Amount Paid $130 $132 $133 $135 $136 $137 $139
280|YOUR MONEY, YOUR GOALS: A financial empowerment toolkit|cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|https://www.consumerfinance.gov/documents/8956/cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|MODULE 7: .  Understanding Credit Reports and Scores|Past Due $0 $0 $0 $0 $0 $0 $0 This example is fictional. The credit card payment schedule is based on a credit card with a 22% percent APR. In this example, the individual is paying down a balance of $4,252, paying the minimum payment each month calculated at the greater of $25 or the sum of 1% of the principal balance, finance charges, and fees. He is not using the card to make additional purchases. While credit card companies use. a variety of methods to determine finance charges, a simple interest calculation was used for the purposes of this example. Amounts were rounded to the nearest dollar. Making the minimum payment, it will take the consumer 17 years and 9 months to pay off this credit card debt. He will also pay $6, in interest assuming no late fees.
281|YOUR MONEY, YOUR GOALS: A financial empowerment toolkit|cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|https://www.consumerfinance.gov/documents/8956/cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|MODULE 7: .  Understanding Credit Reports and Scores|Inquiries made to your account. Inquiries that display to others The following companies have received your credit report. Auto Loan Store President Lane, Big City, WI 43529. Requested on: 6/2019. Super Store First Street, Anytown, IA 78691. Requested on: 12/2018. Promotional inquiries The following companies received your name, address and other limited information about you so they could make a firm offer of credit or insurance. They did not receive your full credit report. These are not displayed to others and do not affect your credit scores. Dress for Success Fashion House Fashion Lane, Big City, WI 43530. Requested on: 7/2019.
282|YOUR MONEY, YOUR GOALS: A financial empowerment toolkit|cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|https://www.consumerfinance.gov/documents/8956/cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|MODULE 7: .  Understanding Credit Reports and Scores|EZ Loan Store Avenue, Littletown, MI 09876. Requested on: 4/2018. Account review inquiries The companies listed below obtained information from your consumer report for the purpose of an account review of business transaction. These are not displayed to others and do not affect your credit scores. Bank of Wisconsin State Street, Big City, WI 43532. Requested on: 6/2019. INCLUDES: Hard inquiries are made by lenders after you apply for credit. These inquiries may affect your credit score. This is because most credit scoring models look at how recently and frequently you apply for credit. Soft inquiries are reviews of your credit file when you have not sought to establish a new credit account. They include reviews of existing accounts by lenders, prescreening inquiries by prospective lenders, and your requests for your annual credit report. These won't affect your credit score.
283|YOUR MONEY, YOUR GOALS: A financial empowerment toolkit|cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|https://www.consumerfinance.gov/documents/8956/cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|MODULE 7: .  Understanding Credit Reports and Scores|Authorized user A person permitted to use a credit card account, but who is not responsible for making payment on the account. The payment status of the account (positive or negative) can be shown on the credit report of both the authorized user and the account's owner. Chapter 7 bankruptcy. A legal process in which the consumer's assets are used to pay off creditors. Any eligible debts not paid through the assets are discharged. This will be in the public records section of the credit report. Chapter 13 bankruptcy. A legal process in which a consumer enters into a payment plan to pay off creditors using future income. These are arranged by the courts. Once the payment plan is complete, remaining eligible debts are discharged. This will be in the public records section of the credit report.
284|YOUR MONEY, YOUR GOALS: A financial empowerment toolkit|cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|https://www.consumerfinance.gov/documents/8956/cfpb_your-money-your-goals_financial-empowerment_toolkit.pdf|MODULE 7: .  Understanding Credit Reports and Scores|Charge off When a business decides an account is uncollectible. However, the consumer is still responsible for the debt, and collections will likely continue on this debt. A debt may be charged off after the lender has tried to collect it for some time. This doesn't mean that the debt itself is erasedthe consumer still legally owes the debt, and it can be collected. In many cases the right to collect the debt is taken over by a collection agency. Closed date The date an account is closed. An account can be closed by the business or the consumer. If there is still a balance when the account is closed, the consumer is still responsible for paying it.
